elapsed_time,mpx5500_pressure_hpa,rh_temp_c,humidity_pct,k96_pressure_hpa,k96_pressure_filtered_hpa,ntc0_temp_c,ntc0_temp_filtered_c,ntc1_temp_c,ntc1_temp_filtered_c,lpl_signal,mpl_signal,spl_signal,lpl_signal_filtered,mpl_signal_filtered,spl_signal_filtered,mpl_conc,lpl_conc,spl_conc
00:01:02,2009.78,19.45,6.02,3276.70,0.00,19.1295,19.1672,18.9062,18.9548,37701654,1433700,1357769,37702336.0000,1435661.1250,1350205.7500,-32768,12854,516
00:01:05,1977.19,19.45,6.02,3276.70,0.00,19.1295,19.1611,18.8849,18.9412,37705641,1433765,1359150,37702544.0000,1435492.6250,1350660.0000,-32768,12854,515
00:01:08,1966.33,19.45,6.01,3276.70,0.00,19.1295,19.1573,18.8849,18.9349,37705641,1433270,1351147,37702344.0000,1435272.5000,1350660.0000,-32768,12854,515
00:01:09,1971.76,19.44,6.02,3276.70,0.00,19.0822,19.1508,18.8569,18.9302,37694723,1433009,1352753,37702104.0000,1435128.0000,1350352.6250,-32768,12854,516
00:01:12,1993.48,19.44,6.04,3276.70,0.00,19.0801,19.1508,18.8558,18.9233,37683378,1432077,1344284,37702104.0000,1434950.2500,1350024.3750,-32768,12854,517
00:01:13,2004.34,19.44,6.10,3276.70,0.00,19.0877,19.1508,18.8681,18.9178,37678020,1431132,1345715,37698788.0000,1434624.0000,1349407.5000,-32768,12854,518
00:01:15,2015.21,19.44,6.10,3276.70,0.00,19.0983,19.1379,18.8743,18.9164,37680552,1430991,1345531,37698216.0000,1434510.5000,1349286.3750,-32768,12854,519
00:01:16,2015.21,19.45,6.18,3276.70,0.00,19.1108,19.1379,18.8956,18.9138,37689835,1431200,1335535,37697216.0000,1434202.1250,1348409.0000,-32768,12854,520
00:01:17,2015.21,19.45,6.21,3276.70,0.00,19.1236,19.1351,18.9029,18.9134,37691874,1430983,1346920,37697048.0000,1434101.6250,1348362.5000,-32768,12854,521
00:01:18,2015.21,19.45,6.22,3276.70,0.00,19.1295,19.1349,18.9091,18.9133,37692920,1430911,1348126,37696920.0000,1434001.8750,1348355.1250,-32768,12854,521
00:01:20,2015.21,19.45,6.23,3276.70,0.00,19.1354,19.1349,18.9150,18.9133,37694522,1430791,1349040,37696844.0000,1434001.8750,1348355.1250,-32768,12854,521
00:01:22,2009.78,19.46,6.27,3276.70,0.00,19.1443,19.1353,18.9150,18.9143,37694522,1430689,1349040,37696844.0000,1433539.7500,1348043.8750,-32768,12854,521
00:01:25,2004.34,19.47,6.29,3276.70,0.00,19.1544,19.1367,18.9150,18.9163,37694522,1430244,1355126,37697256.0000,1433250.2500,1348443.1250,-32768,12854,521
00:01:27,2004.34,19.47,6.29,3276.70,0.00,19.1544,19.1396,18.9150,18.9198,37698413,1430244,1355126,37697440.0000,1432841.6250,1348798.7500,-32768,12854,519
00:01:30,2004.34,19.48,6.29,3276.70,0.00,19.1544,19.1433,18.9150,18.9229,37699560,1429116,1349826,37697520.0000,1432514.3750,1349229.5000,-32768,12854,518
00:01:32,2009.78,19.48,6.33,3276.70,0.00,19.1800,19.1433,18.9651,18.9265,37698626,1428736,1354097,37697576.0000,1432289.8750,1349398.5000,-32768,12854,518
00:01:33,2004.34,19.50,6.33,3276.70,0.00,19.1848,19.1477,18.9679,18.9278,37697730,1428749,1350483,37697592.0000,1432066.8750,1349612.7500,-32768,12854,517
00:01:34,2004.34,19.50,6.35,3276.70,0.00,19.1893,19.1502,18.9726,18.9304,37699640,1428586,1350483,37697656.0000,1431958.1250,1349639.8750,-32768,12854,517
00:01:36,2004.34,19.51,6.35,3276.70,0.00,19.1916,19.1515,18.9726,18.9318,37699640,1428556,1348344,37697692.0000,1431958.1250,1349585.6250,-32768,12854,517
00:01:38,2004.34,19.51,6.35,3276.70,0.00,19.1993,19.1556,18.9826,18.9361,37698926,1428305,1351922,37697732.0000,1431537.8750,1349709.5000,-32768,12854,517
00:01:41,2004.34,19.52,6.38,3276.70,0.00,19.1993,19.1599,18.9826,18.9423,37698058,1427762,1345824,37697836.0000,1431104.6250,1349709.5000,-32768,12854,517
00:01:43,2004.34,19.52,6.39,3276.70,0.00,19.2113,19.1630,18.9975,18.9423,37698408,1427480,1351252,37697868.0000,1431104.6250,1349709.5000,-32768,12854,517
00:01:45,2004.34,19.53,6.41,3276.70,0.00,19.2184,19.1677,19.0025,18.9490,37698117,1427423,1344304,37697896.0000,1431104.6250,1349709.5000,-32768,12854,518
00:01:47,2004.34,19.53,6.42,3276.70,0.00,19.2234,19.1677,19.0095,18.9490,37699681,1427121,1351823,37697944.0000,1430352.1250,1349474.8750,-32768,12854,518
00:01:49,2004.34,19.54,6.43,3276.70,0.00,19.2326,19.1779,19.0165,18.9596,37700601,1427009,1341640,37698120.0000,1430045.2500,1349159.6250,-32768,12854,518
00:01:51,2004.34,19.54,6.44,3276.70,0.00,19.2349,19.1797,19.0191,18.9596,37699292,1426567,1352378,37698172.0000,1429835.3750,1349355.8750,-32768,12854,517
00:01:52,2004.34,19.55,6.44,3276.70,0.00,19.2392,19.1851,19.0261,18.9670,37701099,1426626,1343772,37698316.0000,1429635.0000,1349280.3750,-32768,12854,518
00:01:53,2004.34,19.55,6.44,3276.70,0.00,19.2440,19.1869,19.0261,18.9670,37701652,1426632,1340786,37698492.0000,1429437.3750,1349280.3750,-32768,12854,518
00:01:55,2004.34,19.56,6.45,3276.70,0.00,19.2486,19.1906,19.0328,18.9727,37698523,1426245,1353879,37698492.0000,1429437.3750,1349445.3750,-32768,12854,517
00:01:58,1998.91,19.56,6.45,3276.70,0.00,19.2486,19.1943,19.0328,18.9786,37698523,1425914,1353349,37698780.0000,1429437.3750,1349223.0000,-32768,12854,517
00:01:59,2004.34,19.57,6.46,3276.70,0.00,19.2594,19.2000,19.0441,18.9786,37700524,1425914,1346845,37699044.0000,1428680.8750,1349383.8750,-32768,12854,517
00:02:01,2004.34,19.57,6.46,3276.70,0.00,19.2637,19.2057,19.0502,18.9884,37701024,1426081,1345129,37699108.0000,1428599.6250,1349250.8750,-32768,12854,517
00:02:03,2004.34,19.58,6.48,3276.70,0.00,19.2637,19.2096,19.0502,18.9943,37700027,1425379,1354308,37699184.0000,1428319.6250,1349694.0000,-32768,12854,516
00:02:05,2004.34,19.58,6.48,3276.70,0.00,19.2767,19.2154,19.0609,18.9983,37699701,1425512,1348817,37699304.0000,1428055.0000,1349826.6250,-32768,12854,516
00:02:07,2004.34,19.59,6.50,3276.70,0.00,19.2805,19.2193,19.0650,18.9983,37700516,1425196,1355759,37699356.0000,1428055.0000,1350168.5000,-32768,12854,515
00:02:09,2004.34,19.60,6.50,3276.70,0.00,19.2805,19.2252,19.0650,19.0104,37701389,1425102,1355588,37699596.0000,1427642.5000,1350372.6250,-32768,12854,514
00:02:11,2004.34,19.60,6.50,3276.70,0.00,19.2908,19.2291,19.0754,19.0124,37699881,1424925,1354989,37699604.0000,1427642.5000,1350372.6250,-32768,12854,514
00:02:11,2004.34,19.61,6.51,3276.70,0.00,19.2926,19.2311,19.0775,19.0144,37699751,1424823,1354807,37699728.0000,1427394.0000,1350698.0000,-32768,12854,513
00:02:13,2004.34,19.61,6.50,3276.70,0.00,19.2968,19.2350,19.0814,19.0184,37702739,1424921,1351644,37699824.0000,1427316.7500,1350727.6250,-32768,12854,513
00:02:14,1998.91,19.61,6.50,3276.70,0.00,19.2991,19.2370,19.0835,19.0205,37701179,1424664,1355151,37699864.0000,1427150.8750,1350992.0000,-32768,12854,513
00:02:18,2004.34,19.61,6.50,3276.70,0.00,19.2991,19.2370,19.0892,19.0205,37703331,1424623,1359681,37700300.0000,1427150.8750,1350992.0000,-32768,12854,510
00:02:20,2004.34,19.62,6.50,3276.70,0.00,19.2991,19.2370,19.0971,19.0205,37705097,1424448,1354306,37700632.0000,1426617.2500,1352184.2500,-32768,12854,510
00:02:22,2004.34,19.63,6.52,3276.70,0.00,19.3163,19.2566,19.1031,19.0404,37703189,1424195,1356064,37700804.0000,1426617.2500,1352319.7500,-32768,12854,510
00:02:24,2004.34,19.63,6.53,3276.70,0.00,19.3163,19.2605,19.1068,19.0444,37703927,1424239,1353524,37701008.0000,1426259.5000,1352319.7500,-32768,12854,508
00:02:27,2004.34,19.64,6.54,3276.70,0.00,19.3163,19.2664,19.1068,19.0524,37703927,1423886,1357371,37701428.0000,1425999.6250,1353006.0000,-32768,12854,507
00:02:29,2004.34,19.64,6.54,3276.70,0.00,19.3335,19.2723,19.1184,19.0564,37706131,1423925,1355351,37701576.0000,1425999.6250,1353142.0000,-32768,12854,506
00:02:31,2004.34,19.65,6.56,3276.70,0.00,19.3373,19.2781,19.1237,19.0622,37704784,1423654,1356674,37701912.0000,1425999.6250,1353142.0000,-32768,12854,506
00:02:33,2004.34,19.65,6.56,3276.70,0.00,19.3425,19.2820,19.1276,19.0661,37706094,1423721,1362492,37702228.0000,1425550.5000,1353142.0000,-32768,12854,505
00:02:36,2004.34,19.66,6.56,3276.70,0.00,19.3425,19.2878,19.1276,19.0739,37706094,1423721,1357404,37702228.0000,1425550.5000,1354464.7500,-32768,12854,503
00:02:39,2004.34,19.67,6.56,3276.70,0.00,19.3425,19.2878,19.1421,19.0816,37706913,1423379,1348087,37702228.0000,1425069.8750,1354285.3750,-32768,12854,504
00:02:43,2004.34,19.68,6.57,3276.70,0.00,19.3425,19.3030,19.1421,19.0893,37706913,1422955,1355318,37703676.0000,1424835.8750,1354582.3750,-32768,12854,503
00:02:45,2004.34,19.69,6.63,3276.70,0.00,19.3425,19.3104,19.1564,19.0971,37715665,1423248,1358968,37704312.0000,1424676.3750,1354984.2500,-32768,12854,503
00:02:47,2004.34,19.69,6.65,3276.70,0.00,19.3716,19.3141,19.1593,19.0971,37715665,1422971,1359096,37704312.0000,1424522.3750,1355361.6250,-32768,12854,501
00:02:50,2004.34,19.70,6.65,3276.70,0.00,19.3786,19.3141,19.1656,19.0971,37711011,1422971,1359196,37706184.0000,1424276.3750,1355780.3750,-32768,12854,500
00:02:51,2004.34,19.70,6.67,3276.70,0.00,19.3848,19.3270,19.1714,19.1122,37714997,1422507,1359518,37706456.0000,1424221.1250,1355897.1250,-32768,12854,500
00:02:53,2004.34,19.70,6.67,3276.70,0.00,19.3894,19.3307,19.1754,19.1160,37714229,1422398,1359930,37706948.0000,1424221.1250,1355897.1250,-32768,12854,499
00:02:55,2004.34,19.70,6.66,3276.70,0.00,19.3928,19.3344,19.1791,19.1198,37713606,1422353,1360478,37707392.0000,1424004.0000,1356405.2500,-32768,12854,498
00:02:57,2004.34,19.71,6.66,3276.70,0.00,19.3928,19.3400,19.1844,19.1254,37715538,1422419,1360254,37708152.0000,1423850.6250,1356780.1250,-32768,12854,497
00:02:58,2004.34,19.71,6.65,3276.70,0.00,19.4002,19.3400,19.1876,19.1292,37717728,1422293,1361076,37708652.0000,1423756.7500,1357013.0000,-32768,12854,497
00:03:01,2004.34,19.72,6.65,3276.70,0.00,19.4002,19.3474,19.1876,19.1347,37718489,1422445,1360713,37709416.0000,1423635.6250,1357335.0000,-32768,12854,496
00:03:03,2004.34,19.72,6.65,3276.70,0.00,19.4002,19.3529,19.1876,19.1402,37718063,1422452,1361152,37710168.0000,1423520.5000,1357686.0000,-32768,12854,495
00:03:05,2004.34,19.72,6.65,3276.70,0.00,19.4134,19.3566,19.1995,19.1421,37717262,1422332,1361002,37710388.0000,1423520.5000,1357789.6250,-32768,12854,495
00:03:08,2004.34,19.73,6.65,3276.70,0.00,19.4134,19.3620,19.1995,19.1494,37717262,1422373,1361002,37710388.0000,1423309.8750,1358212.6250,-32768,12854,493
00:03:11,2004.34,19.73,6.71,3276.70,0.00,19.4134,19.3689,19.1995,19.1550,37717262,1422373,1362064,37710388.0000,1423309.8750,1358633.1250,-32768,12854,492
00:03:13,2009.78,19.74,6.75,3276.70,0.00,19.4275,19.3741,19.2195,19.1606,37726515,1421662,1360700,37713820.0000,1423101.5000,1358697.7500,-32768,12854,492
00:03:14,2004.34,19.75,6.80,3276.70,0.00,19.4303,19.3775,19.2231,19.1644,37731568,1421519,1365698,37715344.0000,1422952.6250,1359223.7500,-32768,12854,491
00:03:17,2004.34,19.75,6.83,3276.70,0.00,19.4336,19.3775,19.2297,19.1644,37716644,1421519,1365698,37715852.0000,1422760.8750,1359223.7500,-32768,12854,491
00:03:19,2004.34,19.76,6.87,3276.70,0.00,19.4398,19.3859,19.2337,19.1644,37726774,1421519,1362136,37716652.0000,1422569.5000,1359482.5000,-32768,12854,490
00:03:20,2009.78,19.77,6.87,3276.70,0.00,19.4464,19.3912,19.2365,19.1793,37721332,1420486,1362176,37716800.0000,1422504.3750,1359566.6250,-32768,12854,490
00:03:21,2004.34,19.77,6.86,3276.70,0.00,19.4485,19.3929,19.2382,19.1812,37720039,1420428,1362396,37716900.0000,1422504.3750,1359740.2500,-32768,12854,489
00:03:23,2004.34,19.77,6.83,3276.70,0.00,19.4525,19.3965,19.2414,19.1848,37720082,1420468,1361875,37717272.0000,1422260.5000,1359918.8750,-32768,12854,489
00:03:26,2004.34,19.77,6.80,3276.70,0.00,19.4568,19.3965,19.2459,19.1902,37723771,1420837,1362324,37717272.0000,1422167.5000,1360084.6250,-32768,12854,488
00:03:27,2004.34,19.77,6.76,3276.70,0.00,19.4623,19.3965,19.2501,19.1954,37723771,1420837,1362432,37718080.0000,1422022.7500,1360337.1250,-32768,12854,488
00:03:31,2004.34,19.77,6.74,3276.70,0.00,19.4623,19.4109,19.2501,19.2005,37723771,1420914,1363599,37718752.0000,1421880.3750,1360642.2500,-32768,12854,488
00:03:32,2004.34,19.78,6.74,3276.70,0.00,19.4714,19.4178,19.2578,19.2056,37721432,1420907,1363997,37718916.0000,1421880.3750,1360968.1250,-32768,12854,488
00:03:33,2004.34,19.78,6.72,3276.70,0.00,19.4743,19.4212,19.2602,19.2089,37727850,1421195,1364581,37719368.0000,1421776.5000,1361081.1250,-32768,12854,486
00:03:35,2004.34,19.78,6.71,3276.70,0.00,19.4754,19.4229,19.2615,19.2089,37731382,1421185,1364836,37720088.0000,1421743.2500,1361297.7500,-32768,12854,485
00:03:36,2004.34,19.78,6.71,3276.70,0.00,19.4780,19.4262,19.2641,19.2137,37724524,1421084,1364186,37720228.0000,1421722.6250,1361388.0000,-32768,12854,485
00:03:38,2004.34,19.78,6.71,3276.70,0.00,19.4780,19.4295,19.2641,19.2137,37728263,1421073,1363344,37720920.0000,1421671.1250,1361548.6250,-32768,12854,485
00:03:39,2004.34,19.78,6.71,3276.70,0.00,19.4827,19.4327,19.2689,19.2200,37728529,1421066,1364197,37720920.0000,1421652.2500,1361631.3750,-32768,12854,484
00:03:42,2004.34,19.78,6.71,3276.70,0.00,19.4853,19.4359,19.2715,19.2231,37734265,1421306,1364197,37722080.0000,1421612.8750,1361631.3750,-32768,12854,484
00:03:43,1998.91,19.79,6.71,3276.70,0.00,19.4888,19.4405,19.2751,19.2277,37728814,1421131,1365231,37722464.0000,1421579.2500,1362111.1250,-32768,12854,483
00:03:45,2004.34,19.79,6.70,3276.70,0.00,19.4888,19.4436,19.2751,19.2321,37736106,1421280,1365192,37723660.0000,1421556.8750,1362352.0000,-32768,12854,482
00:03:48,1998.91,19.79,6.70,3276.70,0.00,19.4939,19.4466,19.2751,19.2336,37736106,1420835,1371967,37724032.0000,1421518.7500,1362720.7500,-32768,12854,481
00:03:51,2004.34,19.80,6.70,3276.70,0.00,19.4973,19.4466,19.2841,19.2380,37736106,1421100,1365032,37724680.0000,1421518.7500,1363253.6250,-32768,12854,480
00:03:52,2004.34,19.80,6.68,3276.70,0.00,19.5025,19.4569,19.2893,19.2439,37730922,1420668,1365091,37725304.0000,1421518.7500,1363253.6250,-32768,12854,480
00:03:54,2004.34,19.80,6.68,3276.70,0.00,19.5025,19.4598,19.2918,19.2468,37731461,1420799,1365913,37725620.0000,1421372.8750,1363510.3750,-32768,12854,480
00:03:55,1998.91,19.81,6.68,3276.70,0.00,19.5063,19.4612,19.2931,19.2482,37730278,1420806,1365505,37725764.0000,1421372.8750,1363510.3750,-32768,12854,479
00:03:58,1998.91,19.81,6.68,3276.70,0.00,19.5063,19.4655,19.2931,19.2539,37733493,1420806,1365528,37726552.0000,1421292.0000,1363773.3750,-32768,12854,479
00:04:00,1998.91,19.81,6.68,3276.70,0.00,19.5127,19.4655,19.3012,19.2539,37730617,1420848,1365198,37727044.0000,1421248.0000,1363938.8750,-32768,12854,478
00:04:02,1998.91,19.81,6.68,3276.70,0.00,19.5166,19.4725,19.3037,19.2595,37732488,1420720,1365198,37727380.0000,1421214.1250,1364012.0000,-32768,12854,478
00:04:03,2004.34,19.82,6.67,3276.70,0.00,19.5193,19.4754,19.3068,19.2595,37733516,1420815,1359278,37727776.0000,1421184.3750,1363911.2500,-32768,12854,478
00:04:06,2004.34,19.82,6.67,3276.70,0.00,19.5193,19.4796,19.3068,19.2679,37734577,1420815,1365436,37728416.0000,1421134.1250,1363701.7500,-32768,12854,479
00:04:09,1998.91,19.82,6.67,3276.70,0.00,19.5193,19.4838,19.3068,19.2721,37735042,1420815,1367258,37729080.0000,1421092.2500,1363701.7500,-32768,12854,478
00:04:10,2004.34,19.83,6.67,3276.70,0.00,19.5318,19.4880,19.3197,19.2750,37736632,1420646,1366823,37729320.0000,1421078.2500,1364049.1250,-32768,12854,478
00:04:13,1998.91,19.83,6.67,3276.70,0.00,19.5318,19.4922,19.3197,19.2807,37736495,1420515,1367245,37730156.0000,1421022.0000,1364383.0000,-32768,12854,477
00:04:15,2004.34,19.83,6.67,3276.70,0.00,19.5318,19.4964,19.3197,19.2850,37736319,1420359,1366389,37730664.0000,1420963.7500,1364600.5000,-32768,12854,477
00:04:17,1998.91,19.84,6.67,3276.70,0.00,19.5318,19.5007,19.3335,19.2879,37735027,1420404,1367486,37730932.0000,1420928.5000,1364765.6250,-32768,12854,476
00:04:19,2004.34,19.84,6.67,3276.70,0.00,19.5318,19.5035,19.3367,19.2908,37736073,1420479,1367102,37731232.0000,1420898.8750,1364924.0000,-32768,12854,476
00:04:20,2004.34,19.84,6.67,3276.70,0.00,19.5498,19.5050,19.3367,19.2908,37738254,1420480,1367413,37731660.0000,1420873.8750,1365068.2500,-32768,12854,475
00:04:22,1998.91,19.85,6.67,3276.70,0.00,19.5530,19.5093,19.3429,19.2967,37737443,1420401,1367198,37732000.0000,1420847.7500,1365211.3750,-32768,12854,475
00:04:24,1998.91,19.85,6.66,3276.70,0.00,19.5560,19.5107,19.3447,19.2982,37737289,1420329,1367198,37732384.0000,1420847.7500,1365381.5000,-32768,12854,475
00:04:27,1977.19,19.85,6.66,3276.70,0.00,19.5560,19.5165,19.3447,19.3041,37737289,1420386,1368240,37733196.0000,1420766.2500,1365623.8750,-32768,12854,475
00:04:28,1960.90,19.86,6.66,3276.70,0.00,19.5627,19.5207,19.3520,19.3084,37745337,1420848,1367803,37733816.0000,1420762.6250,1365762.8750,-32768,12854,473
00:04:32,1922.88,19.86,6.66,3276.70,0.00,19.5627,19.5241,19.3520,19.3119,37745337,1421802,1369201,37736520.0000,1420762.6250,1365762.8750,-32768,12854,473
00:04:34,1895.73,19.87,6.66,3276.70,0.00,19.5436,19.5262,19.3304,19.3139,37757822,1422045,1369201,37738424.0000,1420762.6250,1366342.2500,-32768,12854,472
00:04:36,1874.01,19.87,6.56,3276.70,0.00,19.5345,19.5268,19.3200,19.3144,37757416,1421962,1368537,37738424.0000,1421031.2500,1366477.5000,-32768,12854,472
00:04:39,1814.27,19.87,6.53,3276.70,0.00,19.5198,19.5268,19.2972,19.3133,37757416,1421962,1366697,37741096.0000,1421191.2500,1366477.5000,-32768,12854,472
00:04:41,1765.40,19.86,6.49,3276.70,0.00,19.5006,19.5268,19.2745,19.3105,37757242,1423049,1367039,37741096.0000,1421298.0000,1366583.5000,-32768,12854,472
00:04:43,1716.52,19.85,6.48,3276.70,0.00,19.4758,19.5268,19.2473,19.3055,37751342,1423213,1364877,37741096.0000,1421468.2500,1366499.7500,-32768,12854,472
00:04:46,1645.92,19.84,6.48,3276.70,0.00,19.4758,19.5127,19.2473,19.2954,37743886,1423213,1364319,37743920.0000,1421695.8750,1366300.0000,-32768,12854,473
00:04:49,1580.75,19.83,6.49,3276.70,0.00,19.4758,19.5007,19.2473,19.2816,37743886,1423739,1362664,37743316.0000,1421927.5000,1365790.5000,-32768,12854,473
00:04:52,1531.88,19.81,6.49,3276.70,0.00,19.4758,19.4853,19.1348,19.2691,37730058,1423881,1359756,37742316.0000,1421927.5000,1365790.5000,-32768,12854,475
00:04:53,1510.16,19.80,6.51,3276.70,0.00,19.3487,19.4810,19.1255,19.2646,37727601,1424005,1359119,37741856.0000,1421927.5000,1365790.5000,-32768,12854,476
00:04:54,1488.43,19.79,6.54,3276.70,0.00,19.3310,19.4810,19.1003,19.2504,37721763,1423863,1358675,37740256.0000,1422318.3750,1364690.0000,-32768,12854,477
00:04:56,1483.00,19.79,6.55,3276.70,0.00,19.3178,19.4627,19.0938,19.2454,37718911,1423742,1357927,37739592.0000,1422362.8750,1364478.6250,-32768,12854,478
00:04:57,1477.57,19.78,6.56,3276.70,0.00,19.3126,19.4579,19.0889,19.2405,37715914,1423603,1357597,37738104.0000,1422440.1250,1364025.1250,-32768,12854,479
00:04:58,1477.57,19.78,6.57,3276.70,0.00,19.3071,19.4487,19.0838,19.2309,37713954,1423766,1356691,37737348.0000,1422481.6250,1363796.0000,-32768,12854,479
00:04:59,1477.57,19.78,6.58,3276.70,0.00,19.3066,19.4443,19.0834,19.2263,37715885,1423798,1356975,37736680.0000,1422522.7500,1363582.8750,-32768,12854,480
00:05:00,1483.00,19.77,6.60,3276.70,0.00,19.3093,19.4359,19.0871,19.2176,37714521,1423416,1356730,37735360.0000,1422584.8750,1363167.3750,-32768,12854,481
00:05:02,1483.00,19.77,6.62,3276.70,0.00,19.3125,19.4320,19.0906,19.2136,37714263,1423167,1356126,37734700.0000,1422603.0000,1362947.2500,-32768,12854,482
00:05:03,1493.86,19.77,6.65,3276.70,0.00,19.3221,19.4250,19.1011,19.2065,37712552,1422735,1355981,37733368.0000,1422616.6250,1362523.3750,-32768,12854,482
00:05:04,1493.86,19.77,6.66,3276.70,0.00,19.3278,19.4220,19.1079,19.2034,37711447,1422557,1356573,37732684.0000,1422614.7500,1362337.3750,-32768,12854,483
